,book_title,book_recommendation_urls
1292,Lady's Life on a Farm in Manitoba,"['https://librivox.org/anne-of-green-gables-by-lucy-maud-montgomery-4/', 'https://librivox.org/anne-of-green-gables-by-lucy-maud-montgomery-2/', 'https://librivox.org/relativity-by-albert-einstein/', 'https://librivox.org/who-was-who-5000-bc-1914-by-irwin-leslie-gordon/', 'https://librivox.org/a-thousand-miles-up-the-nile-by-amelia-edwards/']"
1293,Young Americans Abroad,"['https://librivox.org/who-was-who-5000-bc-1914-by-irwin-leslie-gordon/', 'https://librivox.org/selected-lullabies-by-eugene-field/', 'https://librivox.org/sailing-alone-around-the-world-by-joshua-slocum/', 'https://librivox.org/a-thousand-miles-up-the-nile-by-amelia-edwards/', 'https://librivox.org/the-spell-of-egypt-by-robert-smythe-hichens/']"
1294,"Incidents in the Life of a Slave Girl, Written by Herself","['https://librivox.org/ranald-bannermans-boyhood-by-george-macdonald/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/the-last-of-the-mohicans-by-james-fenimore-cooper/', 'https://librivox.org/my-man-jeeves-by-p-g-wodehouse/', 'https://librivox.org/declaration-of-rights-by-the-stamp-act-congress-of-1765/']"
1295,History of the Decline and Fall of the Roman Empire Vol. V,"['https://librivox.org/a-girl-of-the-limberlost-by-gene-stratton-porter/', 'https://librivox.org/the-eclogues-by-publius-vergilius-maro/', 'https://librivox.org/cathay-by-ezra-pound/', 'https://librivox.org/northanger-abbey-by-jane-austen/', 'https://librivox.org/our-island-story-part-2-by-he-marshall/']"
1296,Home and the World,"['https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/the-divine-comedy-by-dante-alighieri/', 'https://librivox.org/uncle-toms-cabin-by-harriet-beecher-stowe/']"
1297,First Snow-Fall,"['https://librivox.org/the-importance-of-being-earnest-by-oscar-wilde/', 'https://librivox.org/a-ballad-of-john-silver-by-john-masefield/', 'https://librivox.org/art-and-heart-by-ella-wheeler-wilcox/', 'https://librivox.org/a-vagabond-song-by-bliss-carman/', 'https://librivox.org/secret-chambers-and-hiding-places-by-allan-fea']"
1298,Problems in American Democracy,"['https://librivox.org/around-the-world-in-seventy-two-days-by-nellie-bly/', 'https://librivox.org/the-flag-goes-by-by-henry-holcomb-bennett/', 'https://librivox.org/the-autobiography-of-mother-jones-by-mary-harris-jones/', 'https://librivox.org/the-gettysburg-address-by-abraham-lincoln/', 'https://librivox.org/the-gettysburg-address-by-abraham-lincoln-version-2/']"
1299,"Bible (KJV) NT 23-25: 1, 2, & 3 John","['https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/the-merry-adventures-of-robin-hood-by-howard-pyle/']"
1300,Bible (YLT) 28: Hosea,"['https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-adventures-of-huckleberry-finn-by-mark-twain/', 'https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/the-divine-comedy-by-dante-alighieri/']"
1301,Longest Journey,"['https://librivox.org/villette-by-charlotte-bronte/', 'https://librivox.org/a-girl-of-the-limberlost-by-gene-stratton-porter/', 'https://librivox.org/cathay-by-ezra-pound/', 'https://librivox.org/a-little-princess-by-frances-hodgson-burnett/', 'https://librivox.org/china-and-the-chinese-by-herbert-allen-giles/']"
1302,Angel of Terror (version 2),"['https://librivox.org/the-legend-of-sleepy-hollow-by-washington-irving/', 'https://librivox.org/scarecrow-of-oz-by-l-frank-baum/', 'https://librivox.org/the-angel-of-terror-by-edgar-wallace/', 'https://librivox.org/the-loss-of-the-ss-titanic-by-lawrence-beesley/', 'https://librivox.org/the-dog-crusoe-and-his-master-by-robert-michael-ballantyne/']"
1303,Aeneid,"['https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/the-divine-comedy-by-dante-alighieri/', 'https://librivox.org/uncle-toms-cabin-by-harriet-beecher-stowe/']"
1304,Poor Little Rich Girl,"['https://librivox.org/daddy-long-legs-by-jean-webster/', 'https://librivox.org/silas-marner-by-george-eliot/', 'https://librivox.org/book-of-jude-kjv-2/', 'https://librivox.org/book-of-james-kjv/', 'https://librivox.org/the-velveteen-rabbit-by-margery-williams/']"
1305,Short Poetry Collection 057,"['https://librivox.org/art-and-heart-by-ella-wheeler-wilcox/', 'https://librivox.org/o-captain-my-captain-by-walt-whitman/', 'https://librivox.org/spirits-in-bondage-by-cs-lewis/', 'https://librivox.org/short-poetry-collection-001/', 'https://librivox.org/short-poetry-collection-002/', 'https://librivox.org/o-captain-my-captain-by-walt-whitman-2/']"
1306,Shirley Letters from California Mines in 1851-52,"['https://librivox.org/time-and-the-gods-by-lord-dunsany/', 'https://librivox.org/war-of-the-worlds-solo-by-h-g-wells/', 'https://librivox.org/bohemian-san-francisco-by-clarence-edwords/', 'https://librivox.org/the-golden-dream-by-rm-ballantyne/', 'https://librivox.org/to-let-by-john-galsworthy/']"
1307,White Company,"['https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/ranald-bannermans-boyhood-by-george-macdonald/', 'https://librivox.org/the-getting-of-wisdom-by-henry-handel-richardson/', 'https://librivox.org/lord-jim-by-joseph-conrad', 'https://librivox.org/the-rosary-by-florence-louisa-barclay/']"
1308,Philippics,"['https://librivox.org/letters-of-two-brides-by-honore-de-balzac/', 'https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/the-divine-comedy-by-dante-alighieri/']"
1309,Cecilia: Memoirs of an Heiress,"['https://librivox.org/penguin-island-by-anatole-france/', 'https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/emma-by-jane-austen-solo/', 'https://librivox.org/emma-by-jane-austen-3/']"
1310,Power of Concentration,"['https://librivox.org/how-to-tell-the-birds-from-the-flowers-by-robert-williams-wood/', 'https://librivox.org/stories-from-pentamerone-by-giambattista-basile/', 'https://librivox.org/alices-adventures-in-wonderland-by-lewis-carroll-2/', 'https://librivox.org/selected-poems-by-bronte-sisters/', 'https://librivox.org/much-ado-about-nothing-by-william-shakespeare/']"
1311,Short Mystery Story Collection 002,"['https://librivox.org/short-poetry-collection-001/', 'https://librivox.org/short-poetry-collection-002/', 'https://librivox.org/short-poetry-collection-003/', 'https://librivox.org/short-story-collection-006/', 'https://librivox.org/long-poems-collection-001/']"
1312,Hospital Sketches,"['https://librivox.org/barbara-frietchie-by-john-greenleaf-whittier/', 'https://librivox.org/uncle-remus-by-joel-chandler-harris/', 'https://librivox.org/the-gettysburg-address-by-abraham-lincoln-version-2/', 'https://librivox.org/us-historical-documents/', 'https://librivox.org/the-congo-by-vachel-lindsay/']"
1313,Lady's Life in the Rocky Mountains,"['https://librivox.org/a-calendar-of-sonnets-by-helen-hunt-jackson/', 'https://librivox.org/dear-enemy-by-jean-webster/', 'https://librivox.org/country-of-the-pointed-firs-by-sarah-orne-jewett/', 'https://librivox.org/crome-yellow-by-aldous-huxley/', 'https://librivox.org/one-hundred-verses-from-old-japan-by-teika-porter/']"
1314,Commentaries on the Laws of England (1765),"['https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/the-divine-comedy-by-dante-alighieri/', 'https://librivox.org/uncle-toms-cabin-by-harriet-beecher-stowe/']"
1315,Short Story Collection Vol. 022,"['https://librivox.org/short-poetry-collection-001/', 'https://librivox.org/short-poetry-collection-002/', 'https://librivox.org/short-poetry-collection-003/', 'https://librivox.org/present-at-a-hanging-by-ambrose-bierce/', 'https://librivox.org/short-story-collection-006/']"
1316,Heretics,"['https://librivox.org/the-amateur-cracksman-by-ew-hornung/', 'https://librivox.org/our-island-story-part-2-by-he-marshall/', 'https://librivox.org/discourse-on-the-method-by-rene-descartes/', 'https://librivox.org/the-man-who-knew-too-much-by-g-k-chesterton/', 'https://librivox.org/the-parenticide-club-by-ambrose-bierce/']"
1317,Folk Tales from Many Lands,"['https://librivox.org/the-count-of-monte-cristo-by-alexandre-dumas/', 'https://librivox.org/letters-of-two-brides-by-honore-de-balzac/', 'https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/penguin-island-by-anatole-france/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald']"
1318,Strange Disappearance,"['https://librivox.org/the-man-who-knew-too-much-by-g-k-chesterton/', 'https://librivox.org/the-congo-by-vachel-lindsay/', 'https://librivox.org/the-leavenworth-case-by-anna-katharine-green/', 'https://librivox.org/leaves-of-grass-by-walt-whitman/', 'https://librivox.org/a-boys-will-by-robert-frost/']"
1319,Riders of the Purple Sage,"['https://librivox.org/romeo-and-juliet-version-2-by-william-shakespeare/', 'https://librivox.org/relativity-by-albert-einstein/', 'https://librivox.org/the-death-of-ivan-ilyitch-by-leo-tolstoy/', 'https://librivox.org/who-was-who-5000-bc-1914-by-irwin-leslie-gordon/', 'https://librivox.org/the-hound-of-the-baskervilles-by-arthur-conan-doyle/']"
1320,Garden Fairies,"['https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/the-merry-adventures-of-robin-hood-by-howard-pyle/']"
1321,Old and New Year Ditties,"['https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/the-merry-adventures-of-robin-hood-by-howard-pyle/']"
1322,Short Poetry Collection 058,"['https://librivox.org/art-and-heart-by-ella-wheeler-wilcox/', 'https://librivox.org/o-captain-my-captain-by-walt-whitman/', 'https://librivox.org/spirits-in-bondage-by-cs-lewis/', 'https://librivox.org/short-poetry-collection-001/', 'https://librivox.org/short-poetry-collection-002/', 'https://librivox.org/o-captain-my-captain-by-walt-whitman-2/']"
1323,When William Came,"['https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/the-merry-adventures-of-robin-hood-by-howard-pyle/']"
1324,Hurlbut's Story of the Bible Part 4,"['https://librivox.org/the-junior-classics-vol-1-by-william-patten/', 'https://librivox.org/declaration-of-independence-by-the-united-states-of-america/', 'https://librivox.org/a-personal-anthology-of-shakespeare-compiled-by-martin-clifton/', 'https://librivox.org/the-rocket-book-by-peter-newell/', 'https://librivox.org/the-slant-book-by-peter-newell/']"
1325,"History of the United States, Vol. V: Sectional Conflict & Reconstruction","['https://librivox.org/letters-of-two-brides-by-honore-de-balzac/', 'https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/the-divine-comedy-by-dante-alighieri/']"
1326,Agnes Grey,"['https://librivox.org/the-canterville-ghost-by-oscar-wilde/', 'https://librivox.org/the-getting-of-wisdom-by-henry-handel-richardson/', 'https://librivox.org/lord-jim-by-joseph-conrad', 'https://librivox.org/the-merry-adventures-of-robin-hood-by-howard-pyle/', 'https://librivox.org/wives-and-daughters-by-elizabeth-gaskell/']"
1327,Elusive Isabel,"['https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/the-divine-comedy-by-dante-alighieri/', 'https://librivox.org/uncle-toms-cabin-by-harriet-beecher-stowe/']"
1328,"Saint Distaffs day, or the morrow after Twelfth day","['https://librivox.org/the-adventures-of-huckleberry-finn-by-mark-twain/', 'https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/']"
1329,Anne of Avonlea (version 2),"['https://librivox.org/the-importance-of-being-earnest-by-oscar-wilde/', 'https://librivox.org/the-three-musketeers-by-alexandre-dumas/', 'https://librivox.org/the-eclogues-by-publius-vergilius-maro/', 'https://librivox.org/a-ballad-of-john-silver-by-john-masefield/', 'https://librivox.org/anne-of-avonlea-by-lucy-maud-montgomery/']"
1330,Master of the World,"['https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/', 'https://librivox.org/the-wind-in-the-willows-by-kenneth-grahame-2/']"
1331,"Wealth of Nations, Book 1","['https://librivox.org/bleak-house-by-charles-dickens/', 'https://librivox.org/this-side-of-paradise-by-f-scott-fitzgerald', 'https://librivox.org/the-odyssey-by-homer/', 'https://librivox.org/the-divine-comedy-by-dante-alighieri/', 'https://librivox.org/uncle-toms-cabin-by-harriet-beecher-stowe/']"
1332,Stoicism,"['https://librivox.org/the-adventures-of-huckleberry-finn-by-mark-twain/', 'https://librivox.org/unbeaten-tracks-in-japan-by-isabella-l-bird/', 'https://librivox.org/a-vindication-of-the-rights-of-woman-by-mary-wollstonecraft/', 'https://librivox.org/the-consolation-of-philosophy-by-boethius/', 'https://librivox.org/mrs-caudles-curtain-lectures-by-douglas-william-jerrold/']"
1333,Lost City,"['https://librivox.org/heart-of-the-world-by-h-rider-haggard/', 'https://librivox.org/the-lost-city-by-joseph-e-badger-jr/', 'https://librivox.org/cranford-by-elizabeth-gaskell/', 'https://librivox.org/erema-by-richard-dodderidge-blackmore/', 'https://librivox.org/adrift-in-new-york-by-horatio-alger-jr/']"
1334,Love Letter Collection 2008,"['https://librivox.org/the-secret-garden-by-frances-hodgson-burnett/', 'https://librivox.org/the-importance-of-being-earnest-by-oscar-wilde/', 'https://librivox.org/secret-chambers-and-hiding-places-by-allan-fea', 'https://librivox.org/sadhana-by-rabindranath-tagore/', 'https://librivox.org/present-at-a-hanging-by-ambrose-bierce/']"
1335,Fast in the Ice,"['https://librivox.org/anne-of-avonlea-by-lucy-maud-montgomery/', 'https://librivox.org/songs-of-innocence-and-experience-by-william-blake/', 'https://librivox.org/eves-diary-by-mark-twain/', 'https://librivox.org/the-gift-of-the-magi-by-o-henry/', 'https://librivox.org/the-story-of-doctor-dolittle-by-hugh-lofting/']"
1336,Short Poetry Collection 059,"['https://librivox.org/art-and-heart-by-ella-wheeler-wilcox/', 'https://librivox.org/o-captain-my-captain-by-walt-whitman/', 'https://librivox.org/spirits-in-bondage-by-cs-lewis/', 'https://librivox.org/short-poetry-collection-001/', 'https://librivox.org/short-poetry-collection-002/', 'https://librivox.org/o-captain-my-captain-by-walt-whitman-2/']"
